category	date	count	neg_count	neu_count	pos_count	neg_score	neu_score	pos_score	wt_neg	wt_neu	wt_pos
Finance	2023-02-20	522	145	233	144	140.34933718999991	224.2125019899999	157.43816184000002	275.48089978	531.6012538499995	801.9178560499997
Finance	2023-02-21	344	105	163	76	100.19113924000001	155.60254962000008	88.20631154999998	115.65077562999998	184.11096183000004	120.23826146999998
Finance	2023-02-22	97	33	41	23	30.125586440000003	41.81323688999999	25.061176590000006	33.62864495000001	58.01750594	36.35384956000001
Finance	2023-02-23	464	139	200	125	131.15632515999994	198.63205172000002	134.21162293999998	271.10227252000004	284.90607154000014	224.99165864999992
Finance	2023-02-24	507	158	230	119	148.38480682999995	225.69012926999994	132.92506333999992	186.0575438500001	283.7596994299996	229.18275568999988
Finance	2023-02-25	524	149	242	133	147.54027054000008	223.71585496000012	152.7438729800001	207.86412803000013	272.06617987000016	194.06969103
Finance	2023-02-26	429	121	193	115	120.71568518000001	183.78831873	124.49599549999995	145.86102965999996	225.18432052000003	151.95464903000007
Finance	2023-02-27	171	34	107	30	34.185037650000005	94.25116802000001	42.563793309999994	35.41670842	96.43734751999996	43.14594293999998
Finance	2023-02-28	571	178	258	135	169.51915505999995	253.3454174299999	148.13542694000017	203.74394992	300.7690433599998	184.48700481000003
Finance	2023-03-01	545	187	259	99	176.81362182999987	249.86502595999994	118.32135286999997	7354.101371379999	949.6437603000013	215.25463982999977
Finance	2023-03-02	577	169	266	142	159.37492193000006	261.56764745000015	156.05742939000012	213.58643190999996	326.54530913999986	627.8682607699994
Finance	2023-03-03	272	69	136	67	70.00126031	128.47333149000002	73.52540794999999	82.70804665000001	139.35274503999992	87.93920809000005
Finance	2023-03-04	508	137	197	174	127.03352518	208.79223016	172.17424616999992	295.72768448999966	333.0052209799996	244.26710347999992
Finance	2023-03-05	512	116	262	134	117.99101436999996	242.08430158999982	151.92468568000007	136.58582122999996	293.17817864	208.23600464000017
Finance	2023-03-06	497	143	236	118	132.05986662000007	234.1558217	130.78431055999988	168.27992335	361.0862034699999	176.63386967999998
Finance	2023-03-07	546	145	268	133	143.0658387800002	251.38993685	151.54422340999986	174.72635875000023	299.1450737600001	175.1285682099999
Finance	2023-03-08	532	141	251	140	142.33514190999978	237.86203386999998	151.80282324999982	173.92785373999982	343.7052046799997	199.36693838999994
Finance	2023-03-09	472	128	248	96	124.23030428999994	236.61411265	111.15558398000009	283.9039468800001	355.8137044400002	137.28235549000007
Finance	2023-03-10	445	160	182	103	144.38659429999996	191.71590343999995	108.89750181999999	428.99646141	315.3582985000001	152.64524648000003
Finance	2023-03-11	529	163	260	106	155.2586695799999	247.63778076	126.10354891999988	264.7776109400001	312.0829076600001	167.13947976000017
Finance	2023-03-12	597	222	274	101	208.49829404999983	270.66671884999994	117.83498632000008	311.4382515100004	363.55253857000014	174.00920880999996
Finance	2023-03-13	562	209	236	117	198.4182508200001	233.9268680600003	129.65488066000003	270.79848926999983	297.9857127	166.21579490000002
Finance	2023-03-14	660	169	333	158	166.95137234000006	316.2165432399999	176.83208421000012	271.51913618000015	776.4701979100007	288.01064702
Finance	2023-03-15	676	214	312	150	204.99275037	302.5422489100002	168.46500081000005	300.62188651000025	415.80820547000036	281.5699126700004
Finance	2023-03-16	756	212	382	162	194.57121146000017	372.87372172000033	188.5550666699999	285.6490169199996	1260.4680041799995	320.8830040299999
Finance	2023-03-17	374	71	180	123	82.58759712000001	180.27305291999997	111.13934968999995	106.90471434999999	198.33076239	116.76452253999993
Finance	2023-03-18	531	148	238	145	147.87159506	226.03286194999995	157.09554275000002	375.51797440000036	793.8070713600014	241.67494268000002
Finance	2023-03-19	552	167	230	155	158.32434790999994	228.46843452999994	165.20721502999987	254.27740362999978	366.9408637399998	296.78173444000026
Finance	2023-03-20	610	173	292	145	162.56180375999998	281.2445606000001	166.19363279999993	461.90882319000036	563.7088036599996	272.3823805999998
Finance	2023-03-21	680	183	324	173	172.39824950000002	319.0057129800002	188.59603774999997	234.45653161999996	569.4202351100002	287.1232285199996
Finance	2023-03-22	522	158	224	140	143.80588838999998	224.97855697000014	153.21555271999986	271.9263599100001	404.5921333199998	184.48149856999987
Finance	2023-03-23	553	136	264	153	137.51585693000004	253.01927012999977	162.4648742999999	485.65473134	403.78301386000004	233.5622377899998
Finance	2023-03-24	265	75	120	70	71.49821823	121.16592556000003	72.33585480999999	87.27883460000005	171.74420179	99.97696100000002
Finance	2023-03-25	525	128	236	161	121.23434214000002	231.50083913	172.26481882999988	188.77822816999992	268.6022789800001	198.6194932199999
Finance	2023-03-26	365	81	171	113	79.98156662999999	165.04044017999988	119.9779933900001	455.73512927999997	291.4007146399999	140.8641326400001
Finance	2023-03-27	616	148	284	184	148.68140149999996	274.6662022000002	192.65239730000002	234.92295232000026	482.1236913200002	318.95336093999975
Finance	2023-03-28	187	54	97	36	47.810618450000014	95.09775889999995	44.09162297000003	75.50070204000001	112.09159136999996	47.407707680000016
Finance	2023-03-29	498	126	172	200	123.98057800999997	195.04660693999983	178.97281501999998	142.88409715000003	225.29488245999968	203.82102059000007
Finance	2023-03-30	522	104	277	141	109.7906520199999	237.55741112	174.65193778999986	117.15137830999991	262.63987018	207.2087516499997
Finance	2023-03-31	458	113	180	165	104.64880009999996	190.82627374999993	162.52492575999997	161.45215448999988	230.02993960999987	205.51790348
